client_id,age,job,marital,education,credit_default,mortgage,month
34658,46,blue-collar,married,basic_4y,no,no,may
34659,33,technician,married,university_degree,no,no,may
34660,41,technician,married,professional_course,no,no,may
34661,42,blue-collar,married,basic_9y,no,no,may
34662,30,admin_,single,high_school,no,yes,may
34663,39,blue-collar,divorced,basic_9y,unknown,yes,may
34664,27,admin_,married,high_school,no,no,may
34665,36,management,married,university_degree,no,yes,may
34666,37,technician,single,professional_course,no,yes,may
34667,32,technician,single,professional_course,no,no,may
34668,24,entrepreneur,single,university_degree,no,no,may
34669,29,services,single,high_school,no,yes,may
34670,27,admin_,single,university_degree,no,yes,may
34671,28,blue-collar,married,basic_6y,unknown,no,may
34672,30,blue-collar,married,basic_6y,no,no,may
34673,34,unemployed,married,basic_9y,no,yes,may
34674,42,blue-collar,married,basic_4y,no,no,may
34675,40,admin_,divorced,basic_9y,no,yes,may
34676,26,admin_,single,university_degree,no,yes,may
34677,42,services,married,high_school,no,yes,may
34678,29,blue-collar,married,basic_6y,no,no,may
34679,28,services,single,high_school,no,no,may
34680,30,blue-collar,single,basic_9y,no,no,may
34681,35,entrepreneur,married,professional_course,no,no,may
34682,33,blue-collar,single,basic_9y,unknown,yes,may
34683,28,blue-collar,married,basic_9y,unknown,yes,may
34684,32,admin_,married,university_degree,no,no,may
34685,33,services,single,high_school,no,yes,may
34686,40,technician,single,professional_course,unknown,yes,may
34687,30,admin_,single,high_school,no,yes,may
34688,26,technician,single,professional_course,no,yes,may
34689,22,technician,single,professional_course,no,no,may
34690,46,blue-collar,married,basic_9y,no,yes,may
34691,49,entrepreneur,married,university_degree,unknown,yes,may
34692,52,admin_,married,university_degree,unknown,no,may
34693,41,admin_,divorced,high_school,unknown,yes,may
34694,31,entrepreneur,married,university_degree,no,yes,may
34695,26,technician,single,professional_course,no,yes,may
34696,35,blue-collar,married,basic_6y,unknown,no,may
34697,31,blue-collar,married,basic_9y,no,no,may
34698,52,blue-collar,unknown,basic_4y,no,unknown,may
34699,44,entrepreneur,married,university_degree,no,yes,may
34700,36,blue-collar,married,basic_9y,no,yes,may
34701,34,blue-collar,married,basic_6y,no,no,may
34702,38,blue-collar,married,basic_4y,no,no,may
34703,42,technician,married,professional_course,no,yes,may
34704,51,technician,married,professional_course,no,unknown,may
34705,27,admin_,married,professional_course,no,yes,may
34706,31,blue-collar,single,basic_9y,no,no,may
34707,24,blue-collar,single,,no,yes,may
34708,42,technician,married,professional_course,no,yes,may
34709,32,services,single,university_degree,no,yes,may
34710,31,management,single,university_degree,no,yes,may
34711,45,self-employed,married,university_degree,no,yes,may
34712,39,admin_,married,high_school,no,yes,may
34713,32,self-employed,married,basic_9y,no,yes,may
34714,31,blue-collar,single,professional_course,no,yes,may
34715,37,technician,married,high_school,unknown,no,may
34716,28,blue-collar,single,basic_9y,no,yes,may
34717,29,admin_,divorced,university_degree,no,yes,may
34718,29,admin_,single,high_school,no,yes,may
34719,31,blue-collar,married,professional_course,no,yes,may
34720,26,blue-collar,married,professional_course,no,yes,may
34721,25,student,single,high_school,no,yes,may
34722,31,blue-collar,married,basic_9y,no,no,may
34723,34,services,married,high_school,no,no,may
34724,30,admin_,married,university_degree,no,no,may
34725,33,blue-collar,married,basic_6y,no,yes,may
34726,34,blue-collar,single,basic_4y,unknown,yes,may
34727,27,blue-collar,married,basic_9y,no,yes,may
34728,31,admin_,single,university_degree,no,no,may
34729,32,blue-collar,married,basic_9y,no,yes,may
34730,54,blue-collar,married,basic_9y,no,no,may
34731,31,blue-collar,married,basic_4y,no,no,may
34732,52,technician,married,basic_6y,unknown,no,may
34733,31,blue-collar,married,basic_9y,no,no,may
34734,35,admin_,divorced,high_school,no,yes,may
34735,31,admin_,single,high_school,no,yes,may
34736,26,admin_,single,university_degree,no,yes,may
34737,28,blue-collar,single,basic_9y,unknown,no,may
34738,29,technician,single,high_school,unknown,yes,may
34739,28,services,single,professional_course,no,no,may
34740,23,technician,single,high_school,no,no,may
34741,30,admin_,single,university_degree,no,yes,may
34742,47,blue-collar,divorced,basic_9y,no,no,may
34743,29,admin_,single,basic_9y,unknown,no,may
34744,37,blue-collar,divorced,basic_9y,no,yes,may
34745,39,management,married,basic_4y,unknown,yes,may
34746,45,entrepreneur,divorced,university_degree,no,yes,may
34747,33,admin_,married,high_school,no,no,may
34748,29,blue-collar,married,basic_6y,no,no,may
34749,30,admin_,single,university_degree,no,yes,may
34750,24,admin_,married,high_school,no,yes,may
34751,39,admin_,single,high_school,no,no,may
34752,48,services,single,basic_4y,unknown,yes,may
34753,37,technician,single,university_degree,no,no,may
34754,32,blue-collar,single,high_school,no,yes,may
34755,43,blue-collar,married,basic_4y,no,yes,may
34756,29,blue-collar,single,basic_4y,unknown,yes,may
34757,42,blue-collar,married,,unknown,no,may
34758,23,technician,single,high_school,no,yes,may
34759,60,retired,married,high_school,no,no,may
34760,36,entrepreneur,single,basic_9y,unknown,yes,may
34761,26,blue-collar,single,basic_9y,unknown,yes,may
34762,30,services,single,high_school,no,yes,may
34763,31,blue-collar,married,basic_6y,unknown,yes,may
34764,30,technician,married,basic_9y,no,yes,may
34765,38,technician,single,professional_course,no,yes,may
34766,29,admin_,divorced,university_degree,no,no,may
34767,38,blue-collar,married,basic_6y,no,yes,may
34768,38,entrepreneur,married,university_degree,no,no,may
34769,46,blue-collar,married,basic_4y,no,no,may
34770,43,blue-collar,married,basic_4y,no,yes,may
34771,40,management,married,university_degree,unknown,no,may
34772,29,blue-collar,married,basic_9y,no,no,may
34773,31,technician,married,university_degree,no,yes,may
34774,39,blue-collar,divorced,basic_9y,no,yes,may
34775,36,blue-collar,married,basic_9y,no,no,may
34776,26,technician,single,professional_course,no,yes,may
34777,27,self-employed,single,university_degree,no,no,may
34778,25,admin_,single,high_school,no,yes,may
34779,29,technician,single,high_school,no,no,may
34780,33,blue-collar,married,basic_9y,unknown,no,may
34781,27,blue-collar,married,high_school,no,no,may
34782,44,technician,married,professional_course,no,yes,may
34783,32,blue-collar,married,basic_4y,no,no,may
34784,33,technician,married,high_school,no,yes,may
34785,34,blue-collar,married,high_school,no,no,may
34786,24,management,married,university_degree,no,no,may
34787,33,blue-collar,married,basic_9y,no,no,may
34788,48,services,single,basic_4y,unknown,yes,may
34789,28,admin_,married,high_school,no,no,may
34790,36,unemployed,married,basic_9y,unknown,yes,may
34791,43,blue-collar,married,basic_4y,no,yes,may
34792,33,blue-collar,single,high_school,no,yes,may
34793,31,services,single,high_school,unknown,yes,may
34794,27,admin_,single,basic_9y,no,yes,may
34795,36,blue-collar,married,basic_6y,no,yes,may
34796,29,services,married,high_school,no,no,may
34797,28,blue-collar,married,basic_9y,no,yes,may
34798,35,services,married,high_school,no,yes,may
34799,25,entrepreneur,single,university_degree,no,yes,may
34800,20,blue-collar,single,high_school,no,yes,may
34801,24,services,married,high_school,no,no,may
34802,55,admin_,divorced,university_degree,unknown,no,may
34803,30,student,single,,no,no,may
34804,23,admin_,single,high_school,no,no,may
34805,33,technician,single,basic_9y,no,no,may
34806,25,blue-collar,single,high_school,unknown,no,may
34807,24,services,married,high_school,no,no,may
34808,21,student,single,high_school,unknown,yes,may
34809,32,admin_,married,university_degree,no,yes,may
34810,34,admin_,single,university_degree,no,yes,may
34811,30,services,married,high_school,no,no,may
34812,32,admin_,single,high_school,no,yes,may
34813,33,blue-collar,single,basic_6y,unknown,no,may
34814,40,blue-collar,married,basic_9y,no,yes,may
34815,29,admin_,single,high_school,no,yes,may
34816,34,services,single,high_school,no,no,may
34817,30,blue-collar,single,basic_9y,no,yes,may
34818,35,services,single,high_school,no,no,may
34819,58,entrepreneur,divorced,professional_course,no,yes,may
34820,38,blue-collar,married,basic_4y,unknown,no,may
34821,34,technician,single,professional_course,no,yes,may
34822,35,admin_,married,university_degree,no,yes,may
34823,33,admin_,single,basic_6y,unknown,yes,may
34824,22,student,single,high_school,no,yes,may
34825,57,retired,married,basic_6y,no,no,may
34826,59,management,married,basic_4y,unknown,unknown,may
34827,28,student,single,university_degree,no,no,may
34828,25,management,married,university_degree,no,no,may
34829,26,housemaid,single,,no,yes,may
34830,30,blue-collar,married,professional_course,no,yes,may
34831,30,management,single,basic_9y,no,yes,may
34832,30,admin_,single,high_school,no,yes,may
34833,32,admin_,single,,no,yes,may
34834,31,admin_,single,university_degree,no,yes,may
34835,23,blue-collar,single,,no,no,may
34836,32,services,divorced,high_school,unknown,yes,may
34837,55,blue-collar,married,professional_course,no,no,may
34838,35,blue-collar,single,basic_9y,no,yes,may
34839,26,blue-collar,single,high_school,no,no,may
34840,32,technician,single,professional_course,no,no,may
34841,21,services,single,high_school,no,no,may
34842,34,blue-collar,married,professional_course,no,yes,may
34843,34,technician,divorced,professional_course,no,yes,may
34844,24,services,single,high_school,no,no,may
34845,34,admin_,single,university_degree,no,yes,may
34846,37,admin_,single,high_school,no,yes,may
34847,23,admin_,single,,no,yes,may
34848,24,blue-collar,married,basic_9y,no,unknown,may
34849,28,services,single,high_school,no,yes,may
34850,32,blue-collar,married,basic_4y,no,yes,may
34851,44,admin_,married,high_school,no,yes,may
34852,28,admin_,single,university_degree,no,no,may
34853,36,admin_,single,high_school,no,yes,may
34854,29,admin_,single,high_school,no,no,may
34855,29,technician,single,university_degree,no,no,may
34856,42,entrepreneur,married,high_school,no,yes,may
34857,31,technician,single,university_degree,no,yes,may
34858,24,blue-collar,married,basic_9y,no,unknown,may
34859,32,management,single,professional_course,no,no,may
34860,29,blue-collar,divorced,basic_4y,no,no,may
34861,27,admin_,married,university_degree,no,yes,may
34862,29,blue-collar,married,basic_9y,no,yes,may
34863,28,blue-collar,married,basic_9y,no,yes,may
34864,28,blue-collar,married,basic_9y,no,yes,may
34865,31,admin_,single,high_school,no,yes,may
34866,35,technician,married,professional_course,no,yes,may
34867,34,self-employed,single,professional_course,no,yes,may
34868,28,blue-collar,single,basic_6y,no,yes,may
34869,23,admin_,single,high_school,no,yes,may
34870,26,technician,single,basic_9y,no,no,may
34871,29,blue-collar,single,,no,yes,may
34872,34,admin_,married,university_degree,no,yes,may
34873,41,management,married,university_degree,no,no,may
34874,33,blue-collar,married,basic_6y,unknown,yes,may
34875,40,admin_,divorced,high_school,no,yes,may
34876,54,retired,divorced,university_degree,no,yes,may
34877,45,entrepreneur,married,basic_9y,no,yes,may
34878,32,admin_,single,high_school,no,no,may
34879,39,entrepreneur,single,university_degree,no,no,may
34880,39,blue-collar,single,,no,yes,may
34881,51,technician,married,basic_9y,no,yes,may
34882,29,admin_,married,basic_6y,no,yes,may
34883,32,technician,single,professional_course,no,yes,may
34884,39,entrepreneur,single,university_degree,no,yes,may
34885,28,entrepreneur,married,basic_9y,unknown,no,may
34886,53,services,married,university_degree,no,no,may
34887,34,admin_,single,high_school,no,yes,may
34888,35,blue-collar,married,basic_4y,unknown,yes,may
34889,39,entrepreneur,single,university_degree,no,yes,may
34890,31,admin_,single,university_degree,no,no,may
34891,31,admin_,single,university_degree,no,yes,may
34892,28,admin_,married,high_school,no,no,may
34893,33,services,married,high_school,no,yes,may
34894,30,admin_,single,university_degree,no,no,may
34895,28,entrepreneur,married,basic_9y,unknown,yes,may
34896,30,admin_,single,university_degree,no,yes,may
34897,54,management,married,university_degree,no,yes,may
34898,39,technician,single,high_school,no,yes,may
34899,54,management,married,university_degree,no,yes,may
34900,31,blue-collar,single,basic_4y,unknown,yes,may
34901,42,services,married,high_school,no,no,may
34902,29,blue-collar,single,basic_9y,no,yes,may
34903,35,blue-collar,divorced,basic_9y,no,no,may
34904,30,management,married,university_degree,no,no,may
34905,34,blue-collar,married,basic_4y,unknown,no,may
34906,22,technician,single,university_degree,no,no,may
34907,27,technician,single,,no,no,may
34908,36,blue-collar,single,basic_9y,no,yes,may
34909,24,blue-collar,single,basic_9y,no,yes,may
34910,29,blue-collar,divorced,high_school,no,yes,may
34911,32,services,single,high_school,no,no,may
34912,42,admin_,married,high_school,no,yes,may
34913,45,admin_,married,university_degree,no,yes,may
34914,30,admin_,single,university_degree,no,no,may
34915,43,entrepreneur,married,professional_course,no,yes,may
34916,45,admin_,married,university_degree,no,yes,may
34917,45,admin_,married,university_degree,no,yes,may
34918,29,blue-collar,divorced,high_school,no,no,may
34919,39,technician,divorced,high_school,no,yes,may
34920,39,technician,divorced,professional_course,no,yes,may
34921,27,blue-collar,single,basic_6y,no,no,may
34922,27,admin_,married,high_school,no,no,may
34923,30,blue-collar,single,basic_9y,no,yes,may
34924,56,management,married,university_degree,unknown,yes,may
34925,44,blue-collar,married,high_school,no,yes,may
34926,41,blue-collar,married,basic_4y,no,yes,may
34927,46,services,married,high_school,unknown,yes,may
34928,41,entrepreneur,divorced,,no,no,may
34929,34,services,married,high_school,no,yes,may
34930,41,entrepreneur,divorced,,no,no,may
34931,39,blue-collar,married,basic_6y,unknown,no,may
34932,28,blue-collar,single,basic_6y,no,yes,may
34933,29,blue-collar,divorced,high_school,no,yes,may
34934,41,entrepreneur,divorced,,no,yes,may
34935,55,services,married,high_school,no,no,may
34936,30,retired,single,basic_9y,no,no,may
34937,29,blue-collar,divorced,,unknown,no,may
34938,34,blue-collar,married,basic_9y,no,no,may
34939,45,services,married,high_school,unknown,yes,may
34940,24,blue-collar,single,basic_9y,no,no,may
34941,41,blue-collar,married,basic_6y,no,yes,may
34942,51,technician,married,professional_course,no,yes,may
34943,50,blue-collar,married,basic_4y,no,no,may
34944,43,blue-collar,married,high_school,no,yes,may
34945,25,blue-collar,single,basic_9y,no,no,may
34946,52,self-employed,divorced,university_degree,no,yes,may
34947,33,admin_,married,high_school,no,yes,may
34948,34,admin_,married,university_degree,no,no,may
34949,53,blue-collar,divorced,basic_4y,no,yes,may
34950,41,blue-collar,single,basic_9y,no,no,may
34951,56,services,married,high_school,unknown,yes,may
34952,56,services,married,high_school,unknown,no,may
34953,42,self-employed,married,professional_course,unknown,yes,may
34954,42,self-employed,married,professional_course,unknown,no,may
34955,34,technician,divorced,professional_course,no,no,may
34956,34,admin_,married,university_degree,no,yes,may
34957,56,services,married,high_school,unknown,no,may
34958,34,technician,divorced,professional_course,no,yes,may
34959,25,technician,single,basic_9y,no,yes,may
34960,56,services,married,high_school,unknown,yes,may
34961,39,technician,divorced,university_degree,no,no,may
34962,59,admin_,divorced,university_degree,no,no,may
34963,33,admin_,married,university_degree,no,yes,may
34964,35,blue-collar,married,basic_4y,no,no,may
34965,43,services,married,basic_6y,no,yes,may
34966,25,blue-collar,single,basic_4y,no,yes,may
34967,56,blue-collar,married,basic_9y,unknown,yes,may
34968,34,technician,divorced,professional_course,no,yes,may
34969,35,services,single,high_school,no,unknown,may
34970,42,self-employed,married,professional_course,unknown,unknown,may
34971,40,entrepreneur,married,high_school,no,no,may
34972,39,blue-collar,married,basic_9y,no,yes,may
34973,30,technician,single,professional_course,no,yes,may
34974,46,services,divorced,basic_4y,no,no,may
34975,55,admin_,married,high_school,unknown,yes,may
34976,59,admin_,divorced,university_degree,no,yes,may
34977,36,technician,married,professional_course,no,yes,may
34978,29,admin_,single,university_degree,unknown,yes,may
34979,27,technician,single,professional_course,no,yes,may
34980,39,blue-collar,married,basic_9y,no,yes,may
34981,53,services,married,basic_6y,no,no,may
34982,53,services,married,basic_6y,no,yes,may
34983,46,admin_,married,high_school,no,yes,may
34984,37,unemployed,married,university_degree,no,unknown,may
34985,33,blue-collar,single,basic_4y,no,yes,may
34986,27,blue-collar,married,basic_9y,no,no,may
34987,44,management,married,university_degree,no,yes,may
34988,55,blue-collar,married,professional_course,no,yes,may
34989,29,blue-collar,married,basic_6y,no,unknown,may
34990,26,technician,married,professional_course,no,yes,may
34991,28,technician,single,professional_course,no,yes,may
34992,32,admin_,single,university_degree,no,no,may
34993,38,blue-collar,married,basic_4y,unknown,yes,may
34994,35,management,single,university_degree,no,yes,may
34995,30,services,single,high_school,no,yes,may
34996,37,admin_,single,high_school,no,yes,may
34997,52,blue-collar,married,basic_9y,no,yes,may
34998,30,services,single,high_school,no,yes,may
34999,47,blue-collar,married,high_school,no,yes,may
35000,47,blue-collar,married,high_school,no,yes,may
35001,39,admin_,divorced,high_school,no,no,may
35002,44,self-employed,married,university_degree,no,yes,may
35003,45,blue-collar,single,high_school,no,yes,may
35004,54,services,single,basic_6y,unknown,yes,may
35005,43,blue-collar,divorced,basic_9y,no,unknown,may
35006,34,housemaid,married,high_school,unknown,yes,may
35007,50,services,married,high_school,no,yes,may
35008,58,admin_,married,basic_4y,unknown,no,may
35009,45,blue-collar,single,high_school,no,no,may
35010,31,blue-collar,married,university_degree,no,yes,may
35011,25,blue-collar,single,basic_9y,no,yes,may
35012,55,management,married,basic_6y,unknown,no,may
35013,39,self-employed,married,basic_9y,no,yes,may
35014,55,management,married,basic_6y,unknown,yes,may
35015,51,admin_,married,high_school,no,no,may
35016,50,services,married,high_school,no,no,may
35017,30,entrepreneur,married,high_school,no,yes,may
35018,35,blue-collar,single,basic_4y,no,no,may
35019,26,self-employed,single,university_degree,no,no,may
35020,32,blue-collar,single,basic_6y,unknown,yes,may
35021,37,admin_,married,high_school,no,no,may
35022,23,blue-collar,single,basic_4y,no,yes,may
35023,31,blue-collar,married,basic_9y,no,no,may
35024,54,services,single,basic_6y,unknown,no,may
35025,51,admin_,married,high_school,no,yes,may
35026,33,technician,divorced,high_school,no,unknown,may
35027,50,admin_,married,professional_course,unknown,yes,may
35028,32,admin_,divorced,high_school,no,no,may
35029,35,admin_,single,high_school,no,yes,may
35030,37,blue-collar,single,basic_6y,no,yes,may
35031,33,services,divorced,high_school,no,yes,may
35032,29,unemployed,married,university_degree,no,yes,may
35033,28,self-employed,single,university_degree,no,no,may
35034,32,technician,single,university_degree,no,no,may
35035,32,admin_,single,university_degree,no,yes,may
35036,32,entrepreneur,married,university_degree,no,unknown,may
35037,30,blue-collar,single,basic_9y,no,no,may
35038,44,management,married,university_degree,no,no,may
35039,31,services,single,professional_course,no,yes,may
35040,30,management,single,university_degree,no,yes,may
35041,39,admin_,married,university_degree,no,yes,may
35042,55,housemaid,married,high_school,unknown,yes,may
35043,28,services,single,basic_9y,unknown,yes,may
35044,24,services,single,high_school,no,yes,may
35045,39,admin_,married,university_degree,no,no,may
35046,29,admin_,single,high_school,no,no,may
35047,39,admin_,married,university_degree,no,no,may
35048,53,admin_,divorced,basic_9y,no,no,may
35049,23,blue-collar,single,basic_4y,no,yes,may
35050,44,admin_,married,basic_9y,no,yes,may
35051,38,services,divorced,high_school,no,yes,may
35052,31,blue-collar,single,high_school,no,no,may
35053,48,blue-collar,married,basic_9y,no,yes,may
35054,48,blue-collar,married,basic_9y,no,no,may
35055,36,admin_,married,university_degree,no,no,may
35056,48,admin_,married,high_school,no,no,may
35057,48,blue-collar,married,basic_9y,no,no,may
35058,48,blue-collar,married,basic_9y,no,no,may
35059,59,retired,divorced,basic_4y,no,no,may
35060,59,retired,divorced,basic_4y,no,yes,may
35061,58,management,married,university_degree,no,yes,may
35062,26,technician,single,university_degree,no,yes,may
35063,35,blue-collar,single,basic_9y,no,yes,may
35064,39,technician,married,,no,yes,may
35065,39,technician,married,,no,yes,may
35066,37,services,married,high_school,no,yes,may
35067,53,services,married,university_degree,no,no,may
35068,34,blue-collar,married,basic_4y,unknown,yes,may
35069,25,blue-collar,single,basic_6y,unknown,yes,may
35070,41,blue-collar,married,high_school,no,yes,may
35071,24,technician,single,basic_9y,no,yes,may
35072,33,blue-collar,married,basic_9y,unknown,yes,may
35073,32,blue-collar,single,basic_6y,unknown,no,may
35074,57,management,married,basic_4y,unknown,yes,may
35075,37,blue-collar,married,basic_4y,no,yes,may
35076,31,technician,single,,no,no,may
35077,34,blue-collar,single,high_school,no,no,may
35078,33,admin_,single,high_school,no,no,may
35079,53,services,married,university_degree,no,no,may
35080,37,admin_,married,high_school,no,yes,may
35081,41,entrepreneur,divorced,,no,no,may
35082,29,admin_,single,high_school,no,yes,may
35083,33,services,married,high_school,no,yes,may
35084,30,technician,married,basic_9y,no,yes,may
35085,47,services,married,high_school,no,yes,may
35086,53,admin_,married,high_school,no,yes,may
35087,41,blue-collar,married,basic_9y,unknown,yes,may
35088,33,services,married,high_school,no,unknown,may
35089,31,technician,married,professional_course,no,no,may
35090,41,management,married,university_degree,no,yes,may
35091,36,management,divorced,university_degree,no,unknown,may
35092,53,admin_,married,high_school,no,yes,may
35093,24,services,single,high_school,no,no,may
35094,34,services,divorced,high_school,no,yes,may
35095,34,services,divorced,high_school,no,no,may
35096,29,services,single,basic_9y,no,yes,may
35097,33,blue-collar,married,professional_course,no,yes,may
35098,53,admin_,married,high_school,no,no,may
35099,26,services,married,high_school,no,no,may
35100,54,blue-collar,married,basic_4y,unknown,no,may
35101,27,services,single,high_school,no,no,may
35102,38,services,divorced,high_school,no,no,may
35103,37,unemployed,married,university_degree,no,yes,may
35104,36,management,married,university_degree,no,no,may
35105,32,blue-collar,married,basic_4y,no,no,may
35106,32,technician,single,university_degree,no,yes,may
35107,36,entrepreneur,married,basic_9y,no,yes,may
35108,32,admin_,single,university_degree,no,yes,may
35109,30,unemployed,single,high_school,no,no,may
35110,23,technician,single,professional_course,no,unknown,may
35111,36,management,married,university_degree,no,no,may
35112,32,admin_,single,high_school,no,no,may
35113,49,entrepreneur,divorced,basic_9y,no,no,may
35114,31,admin_,single,university_degree,no,yes,may
35115,30,technician,single,professional_course,no,no,may
35116,54,blue-collar,married,basic_4y,no,yes,may
35117,43,management,married,university_degree,no,yes,may
35118,44,entrepreneur,single,university_degree,no,yes,may
35119,38,services,married,basic_6y,unknown,yes,may
35120,54,retired,divorced,university_degree,no,yes,may
35121,48,services,married,basic_9y,unknown,no,may
35122,33,blue-collar,married,basic_9y,unknown,yes,may
35123,54,retired,divorced,university_degree,no,yes,may
35124,37,services,married,high_school,no,yes,may
35125,30,services,single,high_school,no,yes,may
35126,29,technician,single,university_degree,no,yes,may
35127,45,retired,married,basic_6y,unknown,no,may
35128,34,admin_,single,high_school,no,yes,may
35129,37,blue-collar,married,basic_6y,no,no,may
35130,34,services,divorced,high_school,no,yes,may
35131,30,blue-collar,single,basic_9y,no,yes,may
35132,32,services,single,,no,yes,may
35133,27,services,single,high_school,no,no,may
35134,35,admin_,married,high_school,unknown,yes,may
35135,39,blue-collar,divorced,high_school,unknown,no,may
35136,37,technician,single,professional_course,no,no,may
35137,36,technician,divorced,professional_course,no,unknown,may
35138,34,admin_,married,university_degree,no,no,may
35139,39,admin_,married,university_degree,no,yes,may
35140,42,services,married,basic_9y,no,yes,may
35141,45,self-employed,divorced,university_degree,no,yes,may
35142,45,self-employed,divorced,university_degree,no,no,may
35143,35,admin_,married,high_school,unknown,no,may
35144,42,management,married,university_degree,no,yes,may
35145,53,technician,divorced,professional_course,no,yes,may
35146,23,admin_,single,professional_course,no,no,may
35147,53,technician,divorced,professional_course,no,yes,may
35148,22,services,married,high_school,no,yes,may
35149,27,blue-collar,married,,unknown,yes,may
35150,40,management,divorced,university_degree,no,no,may
35151,32,admin_,single,professional_course,no,no,may
35152,25,blue-collar,single,basic_9y,no,no,may
35153,28,admin_,single,university_degree,no,yes,may
35154,31,admin_,single,high_school,no,no,may
35155,36,technician,married,high_school,no,yes,may
35156,49,self-employed,married,high_school,no,no,may
35157,39,technician,divorced,high_school,no,yes,may
35158,35,blue-collar,married,basic_6y,no,yes,may
35159,27,services,single,high_school,unknown,no,may
35160,39,management,married,university_degree,no,yes,may
35161,36,services,divorced,university_degree,no,no,may
35162,58,blue-collar,married,basic_9y,no,yes,may
35163,25,blue-collar,single,basic_6y,no,yes,may
35164,32,technician,single,professional_course,no,no,may
35165,47,services,divorced,high_school,no,yes,may
35166,37,services,married,high_school,no,no,may
35167,35,blue-collar,married,basic_6y,no,yes,may
35168,54,management,married,university_degree,no,no,may
35169,41,services,married,basic_6y,no,yes,may
35170,51,blue-collar,married,basic_9y,unknown,yes,may
35171,44,management,married,university_degree,no,no,may
35172,26,blue-collar,single,basic_4y,no,yes,may
35173,31,unemployed,married,basic_9y,no,yes,may
35174,37,services,married,basic_6y,unknown,yes,may
35175,57,blue-collar,married,basic_9y,no,no,may
35176,27,blue-collar,married,basic_9y,no,yes,may
35177,51,blue-collar,married,basic_9y,unknown,yes,may
35178,43,admin_,married,high_school,no,yes,may
35179,54,blue-collar,married,basic_4y,no,no,may
35180,44,blue-collar,married,basic_4y,no,no,may
35181,29,unemployed,married,university_degree,no,yes,may
35182,51,blue-collar,married,basic_9y,unknown,no,may
35183,48,admin_,married,high_school,unknown,yes,may
35184,30,blue-collar,single,high_school,no,yes,may
35185,58,admin_,married,basic_4y,unknown,no,may
35186,21,student,single,high_school,no,no,may
35187,51,blue-collar,married,basic_9y,unknown,no,may
35188,31,admin_,single,university_degree,no,no,may
35189,39,admin_,married,university_degree,no,yes,may
35190,32,blue-collar,married,professional_course,no,yes,may
35191,33,services,married,high_school,no,yes,may
35192,54,entrepreneur,married,high_school,no,yes,may
35193,60,admin_,divorced,high_school,unknown,yes,may
35194,60,admin_,divorced,high_school,unknown,yes,may
35195,20,blue-collar,single,basic_9y,unknown,yes,may
35196,52,admin_,married,university_degree,no,yes,may
35197,60,admin_,divorced,high_school,unknown,yes,may
35198,41,management,married,university_degree,no,yes,may
35199,27,technician,divorced,,unknown,no,may
35200,33,services,single,university_degree,no,no,may
35201,42,services,married,basic_9y,no,no,may
35202,27,blue-collar,single,basic_9y,no,no,may
35203,29,admin_,married,basic_6y,no,no,may
35204,26,technician,single,professional_course,no,yes,may
35205,29,admin_,single,high_school,no,no,may
35206,33,retired,married,high_school,no,yes,may
35207,30,management,married,university_degree,no,no,may
35208,42,admin_,married,basic_9y,unknown,yes,may
35209,37,admin_,single,high_school,no,no,may
35210,24,blue-collar,single,high_school,no,yes,may
35211,25,blue-collar,married,basic_4y,no,no,may
35212,39,blue-collar,married,basic_6y,unknown,no,may
35213,34,blue-collar,married,professional_course,no,yes,may
35214,24,services,married,high_school,unknown,yes,may
35215,37,admin_,single,high_school,no,no,may
35216,37,admin_,divorced,high_school,no,yes,may
35217,32,blue-collar,married,professional_course,no,yes,may
35218,29,blue-collar,single,basic_9y,no,yes,may
35219,25,blue-collar,single,basic_4y,no,no,may
35220,32,technician,single,university_degree,no,no,may
35221,44,blue-collar,married,basic_6y,no,no,may
35222,29,blue-collar,single,basic_4y,no,yes,may
35223,28,blue-collar,single,basic_9y,unknown,yes,may
35224,34,services,married,high_school,no,yes,may
35225,44,blue-collar,married,high_school,no,yes,may
35226,48,blue-collar,married,basic_9y,no,yes,may
35227,59,technician,married,,unknown,no,may
35228,58,management,married,university_degree,no,yes,may
35229,26,technician,married,,no,no,may
35230,53,blue-collar,married,professional_course,no,yes,may
35231,45,entrepreneur,divorced,university_degree,no,unknown,may
35232,46,blue-collar,married,basic_4y,unknown,yes,may
35233,21,student,single,high_school,unknown,no,may
35234,28,self-employed,married,basic_9y,no,yes,may
35235,24,technician,single,university_degree,no,yes,may
35236,58,services,married,basic_6y,no,yes,may
35237,30,services,single,high_school,no,yes,may
35238,23,blue-collar,married,high_school,no,yes,may
35239,32,blue-collar,married,,no,no,may
35240,31,unemployed,single,high_school,no,no,may
35241,41,admin_,married,high_school,unknown,no,may
35242,29,admin_,single,basic_6y,no,yes,may
35243,31,services,single,high_school,no,yes,may
35244,35,management,single,university_degree,no,no,may
35245,29,blue-collar,single,basic_9y,no,no,may
35246,31,blue-collar,married,basic_9y,no,yes,may
35247,30,blue-collar,married,professional_course,no,no,may
35248,35,blue-collar,married,basic_6y,no,no,may
35249,41,blue-collar,married,high_school,no,yes,may
35250,24,technician,single,professional_course,no,no,may
35251,41,blue-collar,divorced,basic_4y,no,no,may
35252,29,blue-collar,divorced,high_school,no,no,may
35253,30,services,single,high_school,no,no,may
35254,26,services,married,high_school,no,yes,may
35255,34,services,married,high_school,no,yes,may
